800
686
620
674
642
622
610
622
644
700
778
764
722
770
854
930
782
754
828
1116
1128
978
1038
1136
1142
1012
870
818
922
1148
1088
916
818
856
1006
1040
960
802
828
940
1120
1028
874
778
844
1100
1136
1046
916
792
782
888
1070
1048
938
958
1042
1042
1000
834
738
730
810
1058
1120
996
900
900
1004
1098
1078
996
860
734
696
694
802
1238
1290
1040
846
778
774
866
1014
1124
1200
1214
1106
1052
988
946
952
962
874
768
734
762
930
1104
1146
1156
1174
1144
1054
976
906
860
842
894
992
952
836
780
776
824
922
1012
1064
1084
1062
1094
1060
974
886
838
838
902
974
1020
968
838
760
744
734
770
852
950
1004
1044
1034
1006
1004
1020
960
888
840
804
788
796
790
782
784
900
974
1032
1052
1036
1046
1042
1038
1002
980
976
958
924
910
880
854
850
864
882
958
1052
1044
976
852
768
720
724
762
838
894
960
984
1020
1004
970
928
938
926
932
940
942
902
878
850
862
884
880
858
822
780
758
740
740
748
772
800
824
862
900
916
918
930
966
988
976
962
962
964
934
918
856
740
698
708
712
708
756
800
826
896
922
992
1006
1030
1044
1048
1056
1018
930
852
814
762
726
764
824
930
1010
970
922
816
742
724
716
740
794
858
964
1016
1032
1018
1004
990
962
926
894
844
796
756
760
818
804
756
722
744
878
978
966
974
984
1024
1054
1042
976
940
964
998
1000
960
922
896
840
802
782
800
766
748
750
782
834
904
